comment_data,comment_head,comment_rate,comment_url,movie_id,movie_name,people_name
"
         作为今天奥斯最佳影片，没有华丽的景色，没有起伏的转折剧情，没有刺激的片段，就是很平淡的叙述一件平凡的事情。这片让能让深刻的感受到美国黑人运动的那种氛围。作为一位伟大的钢琴家，有着令所有人都羡慕的才华，和富足的生活。但是由于是黑人，无法在餐厅吃饭，无法住一般的旅馆，甚至在晚上无法在一些地区。所幸现在美国的种族歧视几乎不再存在。当人做最好的自己，善待周围的人，也会获得同样的被善待的机会。 
      ",沉默的种族歧视,推荐,https://movie.douban.com/review/10064230/,10064230,绿皮书,DringZhang
"
         看完这部电影，可能第一反应是种族歧视问题，黑白人种，但是又一想，一部电影为什么总是要有这么深刻的社会问题，每个人都能看到这部电影里说的这个问题，那么我作为独一无二的人，我再说这个方面有什么意义呢，这也是今天晚上莹莹跟我分享的，说，看一部电影，不一定要去想这个电影反映了什么社会问题，电影本身也是值得推敲的，醍醐灌顶。
从最触动我的点来看，影片的最后，托尼的妻子德洛芮丝拥抱唐的时候，悄悄在他耳边说，谢谢你教我丈夫写的那些信。 唐开始也给妻子打电话说，能不能把你的丈夫借我两个月。谢谢你和我分享了你的好丈夫。 关于这段对话，我觉得非常暖心。这一对夫妻首先非常和睦，两个人能够互相体谅，互相依靠，然后唐作为雇主，非常诚恳的考虑妻子能否同意丈夫离家太久。这种互相体谅，是一种设身处地的人文关怀。 
他在信里跟妻子说，唐弹奏的时候，就像自由女神一样。他想要自由，在北方他已经得到承认，也得到了地位和权利，他本可以在宽敞明亮受人尊重的地方高贵的演奏，可是he asked to go south. 他想要到南方，去展示身为黑人也能得到的尊重和人格。但是现实远比想象残酷，从北到南，那本黑人旅行绿皮书给到的旅馆和注意事项，就像一个枷锁，限制了他的人权，为什么黑人不能在店里试他中意的西装，为什么黑人不能在他演出的餐厅用餐，为什么黑人不能在宾客家里用厕所，为什么黑人天黑不能在日落镇出没，为什么黑人不能去自己想去的酒馆，而去了之后就只能被拒绝，被侮辱，被认为这由来已久，他们应该理解吧。这本绿皮书，不是通行证，相反，是处处设限。 
      ",你心灵的自由 让你展开翅膀,力荐,https://movie.douban.com/review/10064254/,10064254,绿皮书,日光倾城醉清风
"
         近期来最喜欢的电影！幽默搞笑温情又引人深思。看完内心久久不能平静，印象深刻的场景有很多。一，车上的炸鸡片段，在托尼搞笑的劝说方式下，雪利发现了炸鸡的美味，这个片段真是太搞笑了！ 二，也是一个爆笑片段，雪利口述帮助托尼写信的片段，记得一句话“爱上你，是我这辈子做过的最简单的事”，好喜欢这句话。 三，雪利坐在车里，看着田地里的黑人。这个片段让人很揪心，他们的表情眼神中充满着无数的情感，我认为田里的人们向雪利投去的是羡慕的目光，他们把反抗被鄙视、为其种族守护尊严的美好愿望寄托在雪利身上；雪利向他们投去的目光是什么呢？很复杂，或许是看到他们的样子、他们所做的事，因为黑人未受到尊重而心痛，这里我还没有想好怎么去理解。 四. 雪利在黑人酒吧里弹奏钢琴，第一段弹的是白人音乐（我理解的是），所有人都享受着，黑人可以接受白人文化，为什么白人却无法接受黑人呢？第二段演奏是与黑人音乐融为一体，大家happy地狂欢着，这就与雪利为白人演奏钢琴完全不一样，他不只是白人们的表演者，在这里他们所有人都是一样的，平等的。 
      ",《绿皮书》几个印象最深的片段,力荐,https://movie.douban.com/review/10064313/,10064313,绿皮书,她不叫Ray
"
         昨天晚上二刷了《绿皮书》，真的好喜欢这部电影。它的框架是一部公路电影，故事随着行车路线往南，对黑人的歧视愈发严重，故事冲突不断升级。然而，与其将这部电影看做是讲述美国特定时代的种族歧视问题，我更愿意将这部电影看做一部成长的故事。Tony在这次旅行中，和一位才华横溢、品德高尚、富有涵养、品味甚佳的音乐家同行，所收获的是音乐美感的培养，良好节操的熏陶，他从一位爱耍小聪明、满嘴跑火车、思想狭隘歧视黑人的社会底层混混成为了一位会写情书、懂得节制、思想包容的绅士，他这两个月所见的世面很可能比四十多年来和自己的家人生活在同一个圈子里要远远得多。而对于Don Shirley，他从一个生活在自己心灵城堡、不被黑人同族和白人社会接纳、坚持阳春白雪只奏古典乐拒绝娱乐大众的孤家寡人，成为一个爱上炸鸡、酒吧演奏流行音乐、主动融入人群的更有烟火气的钢琴家。种族歧视作为一个历史遗留问题，随着仁人志士的推动、伟大的革命和人民的教化渐渐退出历史舞台，而如何在特定的时代不受他人的左右坚守自我、获得提升则是每个时代、每位公民都要做的功课。钟爱Shirley，他穿每一套正装都迷人至极，外表的优雅和自身的才华与涵养相得益彰，和他共同经历一段旅程实在是人生一大幸事。 
      ",一段成长的旅程,力荐,https://movie.douban.com/review/10064476/,10064476,绿皮书,向迩
"
         《绿皮书》是美国当时那个时期黑人旅行指南，有了黑白明显的色差，为这部电影奠定了基调，是讲黑人被歧视的故事，其实仔细分析，里面的歧视是各个链条编织的歧视网。不仅仅是肤色歧视，也是阶层歧视，是双向的，有不同就有歧视。一个富有的上流阶层的黑人和一个底层阶层的白人之间的双向歧视，并且两个人都改变的双向和解。 就算是现在的我们，也会有意无意的编织歧视网。 就故事本身来看，是相对套路一些的故事，结局也受到了一些人的微词，种族和解没有这么容易的事情。两个演员演技高超，撑起了整个故事，有很多微小的细节，就算我们明知道是不会有这么简单的和解，也经由角色的丰富和微妙的心理变化，多了理解和希望，顺理成章的有大团圆的结局。这也说明，每个人的心里都是向往着和解的，人心里都有美好、善良和柔软。 我个人更喜欢配角，唐.雪利，由马赫莎拉阿里出演，在没有台词的时候，也配以肢体动作、眼神、表情，将一个自尊、优雅、隐忍、敏感、孤独、勇敢又脆弱的角色塑造的丰满立体，每一种特点过渡的很自然，有血有肉。 影片开头就塑造了主角托尼，一个社会底层白人的复杂的性格特点。一个混迹纽约夜总会的保安，各种手段攀关系交朋友，冲动的时候打人不手软，讲话不文明爆粗口，到自己家庭后展现的男人的担当、对家人的温和、负责的父亲，家庭的温馨让人看到多面的立体化的人。在一个小细节上表现的特别有意思。在家里来了两个黑人修理工修理管道，太太请他们两位黑人喝了杯水，之后托尼悄悄的把两个黑人用过的杯子直接丢到了垃圾桶。太太发现以后又从垃圾桶里捡回来。对黑人修理工如此的嫌弃，在面对富有的唐时，大言不惭的讲，“我刚刚请两位黑人朋友在家……呃，喝饮料。”   Oh，for the monney，一切都有可能。既搞笑，又真实。 由此，黑人钢琴演奏家，唐.雪利，成了托尼的雇主，展开了南部美国的钢琴巡演之旅，在种族歧视严重的美国南部，就餐住宿需要靠绿皮书指引哪些是可以接待黑人的地方，这也是片名--绿皮书的来源。 我们把人按照各种不同分为很多类，本身有很多不同是上天的馈赠，却被人当做了不公平对待他人的基础，恰巧，肤色是比较明显的一种，受到的不公待遇是直接犀利而无法隐藏的。在其他方面，依然存有各种歧视。先前托尼对黑人有歧视，他自己也被另一部分白人嘲笑不好发音的姓氏，同样出现了好些次，这是来自意大利语的发音，白人之间也有地域歧视的。托尼在失业的时候，当经济地位不同的时候，同样有歧视链。 在唐刚坐进托尼开的车里的时候，正襟危坐，前面司机一手握着方向盘，一手从副驾驶位子上抓各种食物，一边讲话一边往嘴里塞，上流社会人的高雅让唐对此没有明确表态。托尼还不能理解唐怎么能不喜欢炸鸡，黑人都应该喜欢的啊？这也是托尼对黑人的认知，想象的认知。 上流人的训练，让唐可以克制自己对小混混托尼的不满。在唐看到托尼拒绝了和上流人物一起，却坐在地上和各种肤色的底层人物玩赌钱的时候，生气的把托尼拉走了，“你有选择权，而他们没有。” 而唐，慢慢的从高冷到可以轻松的把一只胳膊搭在后排座椅上，而这个转变是一个渐变的过程，从开始胳膊放上去一下马上放下来，生怕被喋喋不休的托尼看到，到慢慢放上去，到可以一直放在上面和唐开怀的笑。 托尼呢，从看不起黑人，到第一次听到唐在演奏钢琴，不懂音乐的他被征服了，音乐是没有肤色的，再到看看唐独自坐在二楼阳台上，一边默默喝酒，一边看着楼下两个同事和女孩子聊天、笑，再到托尼遇到曾经的朋友要介绍新工作给他时。那个场景真是让人印象深刻。托尼准备出门去会朋友了，一开门就碰到了唐。身材高大的唐，就站在过道的另一面墙边上，语速很快又显得高高在上的说，“我会给你一份好工作，薪水高了，也意味着你的责任大了”。托尼笑了，你给的薪水够高了，我不会跳槽。这个托尼，可不像是for the monney的托尼了。我们也看到了唐的敏感、脆弱和孤独。 双向的改变，初春的冰雪一样渐渐消融了各自的歧视和偏见。 在为唐处理因为唐是同性恋而引发的麻烦以后，托尼说：我在纽约夜总会做了半辈子了，我知道，这个世界是复杂的。现在这个世界对待同性恋的看法仍然有诸多不同。 我们歧视他人的时候，代表着我们认可了这个世界由于表相的不同而应该有地位的不同，从而让自己获得了某种优越感，而正是这种这种优越感，建立在不同之上，把我们自己牢牢的钉在了一个不平等的网上，也注定我们一定会遇到更强大的对手而自卑、被他人歧视。甚至被不同的条件所框选。 当我们被框选的时候，我们同样会陷入一个问题，唐在雨中伤心的问“如果我不够黑，也不够白，不够男人，那么我是谁？”白人不能接受作为黑人的他，而作为黑人的他，又因各种环境、经历、个人发展不同而不能融入，哪怕是亲哥哥也不联系他。我是谁呢？在各种不同中找自己是谁吗？当我们迷在各种不同中时，我们会迷失。 只有放下所有的分别，看到每个生命平等的尊严，灵魂的光明，才能化解歧视，离开歧视网。不依赖于对表相的执着，才好更好的看到我是谁。 在唐到最后一站时，他依然遇到了路上遇到过很多次的状况，他被安排在杂物间一样的小小房间里换礼服，唐接受了。在换好礼服之后，去餐厅吃饭却被拒之门外，他是被邀请来这个餐厅演奏的，居然没有资格在餐厅吃饭。餐厅经理说“我们曾经接待过那个得了冠军的棒球队，用了最好的车和盛大的欢迎仪式，他们也没有在这里吃饭，这是规矩”。 看啊，我们所谓的追捧和爱戴只存在于规矩之外的地方，有规矩的地方，依然还是保持着原有的规矩。另外的追捧，仍然不能代表没有歧视，只有当我们在规矩和习惯里全盘接受之后，才有资格谈论平等。 唐拒绝了，终于他收起了“涵养”，像托尼曾经问他的那样，“你怎么在这样被对待之后，还能和他们谈笑风生?”,表达了自己的态度，如果不能在餐厅吃饭，就拒绝演出。托尼被经理拉进去用利益诱惑，显然这仍然是现在遇到问题时候的会被某些人采用的方式，托尼在听到唐对他说“如果你让我留下我就留下”后，拒绝了，和唐一起离开了餐厅。去了一家绿皮书上的餐厅，可以接待黑人的餐厅就餐，并且在舞台上和其他人一起尽兴的演奏，黑人和黑人，和解了。 两个人赶着在圣诞之前回纽约，遇到了大雪，又一次被白人警察拦住，像影片中曾经演过的一样被拦住了。这次两个白人警察只是提醒他们轮胎坏了，而不是唐被无礼要求一定要下车出示证件。白人和黑人和解了。顺便说一下，那次托尼和警察冲突之后，唐直接打电话给当时的司法部长小肯尼迪，白人警察瞬间被权力碾压了，虽然我们看着很解气，却也展现了另一种不平等。 在唐开车送托尼回家之后，唐回到自己一个人的豪宅里，请佣人回家过节，又剩下他一个人。这次他选择了带着礼物，敲响了托尼家的门。这个圣诞节，很温暖吧。 人的幸福在于相互尊重，人的高贵在于传承文明。生命，生而平等，是文明之一。 
      ",人的幸福在于相互尊重,力荐,https://movie.douban.com/review/10064504/,10064504,绿皮书,走在路上
"
         非常暖心的一部电影。 接纳差异，和平共处，是多么的难得与不容易。Embrace the diversity. 昨晚看的生肉，电影对白非常适合练习听力，不难，好听。 看了演员表，才知道Tony就是我指环王里的阿拉贡😱 当年你那么帅！果然不能让自己发福，不然真是＂儿童相见不相识，笑问客从何处来＂[捂脸] 
      ",人间真值得,力荐,https://movie.douban.com/review/10064605/,10064605,绿皮书,Mr F
"
         总体来说是一部不错的电影，温情中带着喜剧的幽默，幽默中带着思考的沉闷。一部情节节奏轻快，愉悦，却映射出背后令人发省的深刻电影。也许，这才是这部电影最大的成功。 
人权平等，这样一个严肃、沉闷的主题，好似与这部轻喜剧电影风格格格不入，但是导演却用他独特的讲述手法，在轻快，活泼中给我们留下深刻印象。
这部电影就给我最深刻的场景是钢琴家在暴雨中无助的咆哮，一个在台上光彩夺目的艺术家，又谁会知道他在下台之后活的这么卑微呢？没人知道，也没有人在乎，因为他是黑人啊！黑人不就是应该活在尘埃里吗？即使你是一名在白宫演奏过的艺术家。
不生活在那个年代，那个国家，我们永远不能理解他内心的无助和苦闷。即使在科技发展的现在，种族歧视、女性歧视不依然实实在在的发生着吗？
愿在世界的任何一个角落，不看肤色，不看性别，每个人都能享受平等的权利，因为，我们是人，我们，生活在同一片天空下。 
      ",随评,力荐,https://movie.douban.com/review/10064682/,10064682,绿皮书,核桃的理发师
"
         总体来说是一部不错的电影，温情中带着喜剧的幽默，幽默中带着思考的沉闷。一部情节节奏轻快，愉悦，却映射出背后令人发省的深刻电影。也许，这才是这部电影最大的成功。 
人权平等，这样一个严肃、沉闷的主题，好似与这部轻喜剧电影风格格格不入，但是导演却用他独特的讲述手法，在轻快，活泼中给我们留下深刻印象。
这部电影就给我最深刻的场景是钢琴家在暴雨中无助的咆哮，一个在台上光彩夺目的艺术家，又谁会知道他在下台之后活的这么卑微呢？没人知道，也没有人在乎，因为他是黑人啊！黑人不就是应该活在尘埃里吗？即使你是一名在白宫演奏过的艺术家。
不生活在那个年代，那个国家，我们永远不能理解他内心的无助和苦闷。即使在科技发展的现在，种族歧视、女性歧视不依然实实在在的发生着吗？
愿在世界的任何一个角落，不看肤色，不看性别，每个人都能享受平等的权利，因为，我们是人，我们，生活在同一片天空下。 
      ",随评,力荐,https://movie.douban.com/review/10064684/,10064684,绿皮书,核桃的理发师
"
         绿皮书 绿皮书  (2018) 8.9 2018 / 美国 / 剧情 喜剧 传记 / 彼得·法雷里 / 维果·莫腾森 马赫沙拉·阿里 电影表达了一种跨越阶层和种族的友情 托尼是白人混混 言语粗俗 不算有修养 习惯用拳头和胡吹解决问题 而唐是黑人钢琴演奏家 严谨礼貌规范 因为唐需要一名司机或者说保镖管理人员 陪同他去南方各州巡回演出这个契机 他们相识 ୨୧┈┈┈┈┈┈• 一路上他们相互碰撞  托尼数次为唐解围 和唐讨论音乐  教他学会徒手享受美味炸鸡 唐代表的是一种社会规范和礼仪 他不断以身作则 苦口婆心地劝说托尼 教托尼如何更好地写信表达感情 由此结下了深厚的友谊 ୨୧┈┈┈┈┈┈• 他们自身也在不断成长 譬如托尼从一个不折不扣的种族歧视分子到可以平和地看待黑人甚至交朋友 唐也用自身行动 也就是音乐演奏希望能够推动国人关于种族的根深蒂固观念改变 唐也变得更加果敢 主动取消了最后一场圣诞演出 为黑人的尊严 在黑人酒吧和大家其乐融融又是一种隐喻 或许他本属于这个阶层  他之所以活得孤单而辛苦  是因为自身超越了所在阶层所以格格不入叭 ୨୧┈┈┈┈┈┈• 绿皮书大概是一种象征叭 绿色代表通行  象征对黑人的可通行 接纳 包容 托尼一路翻看这本书 或许也代表了一部分白人已经开始意识到无脑种族歧视并不理性  开始发掘黑人的闪光处 ୨୧┈┈┈┈┈┈• 故事背景很美国  譬如种族歧视 圣诞节 公路文化等 真喜欢公路片段 特别喜欢蓝色的凯迪拉克豪华轿车 飞翼式尾灯真棒棒 bgm应景而动听 女主颜值在线 并且种草了数款圣诞穿着 
      ",为跨越阶层和种族的友情干杯,力荐,https://movie.douban.com/review/10064722/,10064722,绿皮书,糯糯小明朗
"
         我可以接受生涩的电影，但我无法接受俗套的电影。本来冲着这部电影是得奖电影去看的，看完了以后觉得不过是一部中规中矩的电影，不免让人有些失望。影片剧情是流畅的，笑点也很自然，只是作为一部普通电影看的话是还不错的。但是作为一部得奖作品，对人物的塑造过于直白且不深入，剧情虽流畅但无起伏，白人男主从一开始厌恶黑人到连他们喝过水的杯子都要扔到垃圾桶，到为黑人音乐家服务后就迅速改观，这其中的转变并没有很强烈的说服力，让人觉得这个人物有些分裂。而对于黑人男主的渲染不足，演员的演技很细腻稍微拯救了这个人物，但是剧情不足还是没能充分展现出这个人物的复杂性。总而言之，只是一部合格的模板作品，但不是我心目中的得奖作品 
      ",我可以接受生涩的电影，但我无法接受俗套的电影。,还行,https://movie.douban.com/review/10064794/,10064794,绿皮书,小赤佬
"
         乍听仿佛倡导某种环保人文概念的《绿皮书》，却是为旅行的黑人设计的一本“远离危险和羞辱”的出行吃住指南。即使是伟大的黑人钢琴家也需要依此行事。

即使在高贵的演奏场所，上厕所也会被要求去到户外，更别提更换演出服的地方是一间杂货间、不能在演出场所的餐厅就餐，买衣服不能试只能先买单、不要轻易在白人场所出现这些“小事情”。我以为这是刻薄的侍者对黑人钢琴师的恶意讥讽，结果这只是他们满面笑容提出的礼貌要求。他们以极度尊敬的态度，搭配极度恶劣的要求，就像一本绿皮书，以规避风险和窘境的好意，揭示某些难堪的事实，自动远离那些不欢迎你的地方。

谢利和一般的黑人是不一样的。他出入白人所在的场合，衣着讲究爱干净有良好的礼仪修养，不用冲动和暴力反抗歧视，而是以理为据。

 谢利是一个爱装的人吗？并非如此。除了以上不同，他所面临的折磨和所有被压迫的黑人是一样的，谢利代表的是另一种反抗形式，他希望让自己的举止修养改变别人对黑人的刻板印象。即使这种方式也许他自己的黑人同胞也不一定能理解。这样的谢利是孤独的。

在地里劳作衣着寒酸的黑人看到西装笔挺坐在高级轿车里的谢利，享受着白人司机的服务时，他们不由得停下手里的工作牢牢的盯着他，用高级手巾捂着口鼻躲避汽车尾气的谢利回视他们，那短暂的目光碰撞在激烈的交流着什么，镜头没有过度解读，把这另一种激烈复杂的情感解读交给了观众，也许是疑惑、愤懑、不甘、羡慕……

白人托尼为什么最终能放下成见和谢利成为朋友，只有当你也深处歧视的处境，你才知道一切有多荒谬和不可理喻。这也是影片带给观众的思考。即使在今天，种族歧视的斗争远没有真正结束。许多嘴上喊着肤色平等，却在内心偷偷侧目而视的人，和那些满面笑容亲切接待却一本正经的让人家去户外方便的的侍者又有什么不同呢？

《绿皮书》用一种新的角度影响新的观众。历史在远去，当大部分人无法对流血的历史感同身受时，这不失为一种新的方法，并且同样有效。 
      ",把深刻寓于轻喜的电影能被更多人看见，这意义深刻,力荐,https://movie.douban.com/review/10064803/,10064803,绿皮书,阿Q
"
         许多反应种族歧视的电影都有一些政治正确的含义在里面，体现在这部电影里，应该是酒吧里音乐家唐喝醉了被一群白人围殴的情节。最后还是托尼（白人司机）以暴制暴，在一堆拳头和一支猎枪枪口下救回了唐。不过，这部电影更伟大之处，是出乎意料地回避了种族之间的直接冲突，转而用一些反转的方式体现了歧视本身。看起来友好的白人，遇到实际问题态度就一百八十度大转弯。例如俩人南下到了一所豪华的庄园。庄园主人很有礼貌地接待了音乐家一行。表演结束后，唐想用洗手间，庄园主人拒绝让他使用给客人用的洗手间，只让他用院子里一个简易棚子搭建的茅坑。因为南方的那个时候，以及农奴解放之前的时代，黑人是不能和白人使用同一间厕所的。即使唐的音乐家身份很高贵，在白宫表演了两次，也不能例外。两人因为托尼打了交警被关监狱的时候，唐打电话给了总统的弟弟，得到上层的“特赦”才出狱。即便是这样的唐，也不能避免受到歧视。另外的一个反差例子来自于两人在伯明翰的一家高档餐厅。餐厅邀请唐去表演，餐厅经理在见到唐的时候，嘴上全是溢美之辞，而给唐安排的休息室却是一间狭小的储藏室，也不让唐在餐厅用餐，因为餐厅的规定就是不接待黑人。 
      ",绿皮书,推荐,https://movie.douban.com/review/10064835/,10064835,绿皮书,已注销
"
             #绿皮书#        前天晚上在匆忙中看了这部温情的奥斯卡最佳影片。想到去年的《水形物语》得了奥斯卡最佳，那么我想说，绿皮书绝不可能是他们口中所说的“史上最逊的奥斯卡影片”。     周五晚上阴雨绵绵，我觉得有点冷，飞奔到电影院，因为爱美，不仅错过了晚餐，还成功错过了电影开场15分钟。结束之后，天气更加阴冷了，我们在雨中边走边聊了几句，就各自回家了。     走进电影院前，我们都知道这是一部温情的电影，我们都知道它要说些什么，但是我们还是愿意买单。关于种族歧视，不敢说太多，关于电影改编了多少，孰是孰非，我们一概不知，或许只有不在人世的Don才知道。妄加评论，一不小心就会变成自以为是的井底之蛙。我只想说，为什么一个老生常谈的题材电影，还能让人热烈鼓掌？剧情片看演技与台词。主演是实至名归的实力派，而电影的台词与细节描述能触动人心。   “如果我既不够黑，也不够白，也不够男人，那么告诉我，我到底是谁？”全片中最直击灵魂的一段发问，来自Don的雨中深情独白，触碰到了我的内心。抛开肤色，我们都是只是一个人，一个直立行走的有感情的动物。关于我是谁，是自我，有多少人穷其一生也未找到。生活在社会中，每一个人都离不开这个庞大的体系，喜怒哀乐依附于社会，身份角色是社会赋予的，没有一个人能活成一座孤岛。孤独，正是你在寻找自我的过程中所产生的必然反应，像吃了感冒药，昏昏欲睡是一种副作用。然而为了解决你积劳成疾的问题，你需要昏昏欲睡。过分喧嚣的世界，需要自我平衡，而自我本是孤独。   我觉得电影带给我的思考并不是种族歧视。一个黑人同性恋钢琴家，在20世纪60年代的时代背景下，他的内心世界到底是怎样的痛苦、拧巴，这更值得关注，我更想知道，更想去深挖。虽然我欣赏男一号的实力演绎，但黑白视角上已经转换，Don是男二号，他的内心，他的黑、他的白、他的矛盾、他的尊严、他的自我，只能到这里为止，在温暖的圣诞中化成一朵朵雪花，飘落在每家每户的屋顶上，融化成水，只给我留下一个问题...... 
      ",尊严靠什么赢得 自我又怎么去寻找,力荐,https://movie.douban.com/review/10064971/,10064971,绿皮书,zipee
"
         最后的一个镜头吧，Tony的老婆拥抱了雪利，最普通也是最温暖的回应吧。之前两个男主交流过，孤独的原因是因为没有卖出第一步。所以当雪利开车回来的时候，我觉得Tony一定会邀请他上去，这样的happy ending 倒是很好，而雪利拒绝了，反倒是回去以后整理了一下，拿了一瓶红酒回来，这样的情况，让我更加明白两位男主都开始迈出第一步，而不是一个卖出，另一个接受。Tony的主动邀请，种族歧视已经彻底打破，雪利的重返，卖出友谊的最关键一步！嗯，到现在感动满满。彼此都迈出第一步，未来未知，但美好可期。 
      ",《绿皮书》中有哪些戳中泪点的情节？,力荐,https://movie.douban.com/review/10064997/,10064997,绿皮书,徽姑娘，哈哈
"
         电影《绿皮书》讲述了一名黑人钢琴家，为了减轻歧视，前往种族歧视严重的南方巡演，为了保护自己的安全以及便于出行，同时找了一个白人混混做司机。“上流社会”的黑人与“底层”的白人，二人在文化和肤色上的反差让他们相互抵触，而路上发生的一切让他们相互帮助从开始的抵触到中间相互帮助到最后的。 作为一部喜剧片，《绿皮书》的笑点自然不少，同时，作为种族主义题材的电影，影片中也展示了当时各种歧视：不让黑人试衣、不允许黑人晚上外出、黑人专用旅馆/餐厅/卫生间等——即便黑人钢琴家Don曾赴白宫演出，也会受到看似礼貌而强硬的提醒：“Reasonable”、“这是传统”、“别人都接受这个安排”、“外面还有选择”。 整部电影非常工整——也就是“套路”，几乎可以猜到主角们何时消除坚冰、何时发生矛盾、何时完全接纳彼此，不过能做到极致的精致，加上“政治正确”加成（尤其是在南方二人汽车抛锚，田间辛苦劳作的黑人惊讶地看着白人Tony为衣冠楚楚的黑人Don服务的镜头），拿奖也不意外。 电影一般套路 说到“政治正确”，不难理解有人认为这是一部“白人救世主”的伪反种族歧视电影： 主角Tony的成长很明显——从开始厌恶黑人到他们用过的杯子都要丢掉的种族主义者，到最后在自家饭桌上反对亲人蔑称黑人、与黑人成为朋友；从开始言语粗鄙、基本拼写都出错，到后面自己能给妻子写出言辞优美的长信。 与之截然相反的是黑人音乐家Don，他基本作为完美的形象出现：杰出的天赋，优雅得体的仪态，宁愿罢演也要坚持原则，与Tony动用拳头的粗鲁不同，他要求用文明的方式获得权利，希望通过自己的言行举止改变白人对黑人的刻板印象。Don的困境是自己不被黑人接纳、也不被白人真正尊重，夹杂着介于“白”与“黑”之间的尴尬。这份困境比Tony更深沉，也更为刺痛。毕竟在遇到Don之前，Tony从未感受到自己的不足，而身份的焦虑却每时每刻折磨着Don。 没有Don，Tony还是能跟家人和睦相处，虽然拮据但是温馨，也许有天他会突然醒悟自己的种族主义是错误的，但是不醒悟也不会影响他的生活；但是没有Tony，Don的南方之旅无法完成，他也无法走入黑人兄弟的世界、看到“平凡人”的生活，体会那份“不在云端”的乐趣，真正接纳自己。 简言之，Don的帮助对Tony是锦上添花，而Tony对Don却是不可或缺。 另外吐槽一下影片的翻译，“最后一轮”翻译成“倒数第九个”，对剧情影响很大的好吗！我还疑惑前面都交代了最后一场了吗，怎么突然又加演了八轮？？？ 
      ",工整而精致,推荐,https://movie.douban.com/review/10065022/,10065022,绿皮书,昼鹬
